"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NZL","New Zealand","USDPPP","In 2018 constant prices at 2018 USD PPPs","2012","2012","USD","US Dollar","0","Units","2018","2018",39621.7161049065,,
"NZL","New Zealand","USDPPP","In 2018 constant prices at 2018 USD PPPs","2013","2013","USD","US Dollar","0","Units","2018","2018",39110.6008023047,,
"NZL","New Zealand","USDPPP","In 2018 constant prices at 2018 USD PPPs","2014","2014","USD","US Dollar","0","Units","2018","2018",39419.0831760586,,
"NZL","New Zealand","USDPPP","In 2018 constant prices at 2018 USD PPPs","2015","2015","USD","US Dollar","0","Units","2018","2018",40255.7309157625,,
"NZL","New Zealand","USDPPP","In 2018 constant prices at 2018 USD PPPs","2016","2016","USD","US Dollar","0","Units","2018","2018",41765.0028053215,,
"NZL","New Zealand","USDPPP","In 2018 constant prices at 2018 USD PPPs","2017","2017","USD","US Dollar","0","Units","2018","2018",41953.5862244395,,
"NZL","New Zealand","USDPPP","In 2018 constant prices at 2018 USD PPPs","2018","2018","USD","US Dollar","0","Units","2018","2018",42324.8742039956,,
"CHL","Chile","USDPPP","In 2018 constant prices at 2018 USD PPPs","1996","1996","USD","US Dollar","0","Units","2018","2018",17070.1420784615,,
"CHL","Chile","USDPPP","In 2018 constant prices at 2018 USD PPPs","1997","1997","USD","US Dollar","0","Units","2018","2018",18268.2329072614,,
"CHL","Chile","USDPPP","In 2018 constant prices at 2018 USD PPPs","1998","1998","USD","US Dollar","0","Units","2018","2018",19130.4407441203,,
"CHL","Chile","USDPPP","In 2018 constant prices at 2018 USD PPPs","1999","1999","USD","US Dollar","0","Units","2018","2018",20347.7461892254,,
"CHL","Chile","USDPPP","In 2018 constant prices at 2018 USD PPPs","2000","2000","USD","US Dollar","0","Units","2018","2018",20309.9755784744,,
"CHL","Chile","USDPPP","In 2018 constant prices at 2018 USD PPPs","2001","2001","USD","US Dollar","0","Units","2018","2018",20951.9168324974,,
"CHL","Chile","USDPPP","In 2018 constant prices at 2018 USD PPPs","2002","2002","USD","US Dollar","0","Units","2018","2018",21222.4402504236,,
"CHL","Chile","USDPPP","In 2018 constant prices at 2018 USD PPPs","2003","2003","USD","US Dollar","0","Units","2018","2018",21972.4594754616,,
"CHL","Chile","USDPPP","In 2018 constant prices at 2018 USD PPPs","2004","2004","USD","US Dollar","0","Units","2018","2018",22524.8744862992,,
"CHL","Chile","USDPPP","In 2018 constant prices at 2018 USD PPPs","2005","2005","USD","US Dollar","0","Units","2018","2018",22351.6059714835,,
"CHL","Chile","USDPPP","In 2018 constant prices at 2018 USD PPPs","2006","2006","USD","US Dollar","0","Units","2018","2018",21889.1220189235,,
"CHL","Chile","USDPPP","In 2018 constant prices at 2018 USD PPPs","2007","2007","USD","US Dollar","0","Units","2018","2018",21967.1770227908,,
"CHL","Chile","USDPPP","In 2018 constant prices at 2018 USD PPPs","2008","2008","USD","US Dollar","0","Units","2018","2018",22409.1469756667,,
"CHL","Chile","USDPPP","In 2018 constant prices at 2018 USD PPPs","2009","2009","USD","US Dollar","0","Units","2018","2018",24037.7033518916,,
"CHL","Chile","USDPPP","In 2018 constant prices at 2018 USD PPPs","2010","2010","USD","US Dollar","0","Units","2018","2018",24960.8217514894,,
"CHL","Chile","USDPPP","In 2018 constant prices at 2018 USD PPPs","2011","2011","USD","US Dollar","0","Units","2018","2018",25106.3536534309,,
"CHL","Chile","USDPPP","In 2018 constant prices at 2018 USD PPPs","2012","2012","USD","US Dollar","0","Units","2018","2018",25914.9183033452,,
"CHL","Chile","USDPPP","In 2018 constant prices at 2018 USD PPPs","2013","2013","USD","US Dollar","0","Units","2018","2018",26583.7896070268,,
"CHL","Chile","USDPPP","In 2018 constant prices at 2018 USD PPPs","2014","2014","USD","US Dollar","0","Units","2018","2018",26803.5458844837,,
"CHL","Chile","USDPPP","In 2018 constant prices at 2018 USD PPPs","2015","2015","USD","US Dollar","0","Units","2018","2018",26759.2187623991,,
"CHL","Chile","USDPPP","In 2018 constant prices at 2018 USD PPPs","2016","2016","USD","US Dollar","0","Units","2018","2018",27655.3431539851,,
"CHL","Chile","USDPPP","In 2018 constant prices at 2018 USD PPPs","2017","2017","USD","US Dollar","0","Units","2018","2018",26766.6161005477,,
"CHL","Chile","USDPPP","In 2018 constant prices at 2018 USD PPPs","2018","2018","USD","US Dollar","0","Units","2018","2018",27124.711145738,,
"LVA","Latvia","USDPPP","In 2018 constant prices at 2018 USD PPPs","1996","1996","USD","US Dollar","0","Units","2018","2018",9265.98820275247,,
"LVA","Latvia","USDPPP","In 2018 constant prices at 2018 USD PPPs","1997","1997","USD","US Dollar","0","Units","2018","2018",9696.22181458246,,
"LVA","Latvia","USDPPP","In 2018 constant prices at 2018 USD PPPs","1998","1998","USD","US Dollar","0","Units","2018","2018",10003.561805642,,
"LVA","Latvia","USDPPP","In 2018 constant prices at 2018 USD PPPs","1999","1999","USD","US Dollar","0","Units","2018","2018",10426.3841311125,,
"LVA","Latvia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2000","2000","USD","US Dollar","0","Units","2018","2018",10987.3519650471,,
"LVA","Latvia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2001","2001","USD","US Dollar","0","Units","2018","2018",11359.3588434611,,
"LVA","Latvia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2002","2002","USD","US Dollar","0","Units","2018","2018",11003.5196212562,,
"LVA","Latvia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2003","2003","USD","US Dollar","0","Units","2018","2018",11819.2902278456,,
"LVA","Latvia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2004","2004","USD","US Dollar","0","Units","2018","2018",12795.5748276585,,
"LVA","Latvia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2005","2005","USD","US Dollar","0","Units","2018","2018",14893.407683512,,
"LVA","Latvia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2006","2006","USD","US Dollar","0","Units","2018","2018",16439.2025632773,,
"LVA","Latvia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2007","2007","USD","US Dollar","0","Units","2018","2018",20280.4197698983,,
"LVA","Latvia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2008","2008","USD","US Dollar","0","Units","2018","2018",20949.700372044,,
"LVA","Latvia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2009","2009","USD","US Dollar","0","Units","2018","2018",18917.1205733307,,
"LVA","Latvia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2010","2010","USD","US Dollar","0","Units","2018","2018",18174.8591331609,,
"LVA","Latvia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2011","2011","USD","US Dollar","0","Units","2018","2018",17541.3596067982,,
"LVA","Latvia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2012","2012","USD","US Dollar","0","Units","2018","2018",18272.8763173215,,
"LVA","Latvia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2013","2013","USD","US Dollar","0","Units","2018","2018",19151.9646557893,,
"LVA","Latvia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2014","2014","USD","US Dollar","0","Units","2018","2018",20429.4520762526,,
"LVA","Latvia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2015","2015","USD","US Dollar","0","Units","2018","2018",22295.3147341683,,
"LVA","Latvia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2016","2016","USD","US Dollar","0","Units","2018","2018",23591.6862773207,,
"LVA","Latvia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2017","2017","USD","US Dollar","0","Units","2018","2018",24633.9748462605,,
"LVA","Latvia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2018","2018","USD","US Dollar","0","Units","2018","2018",25586.1979656909,,
"LTU","Lithuania","USDPPP","In 2018 constant prices at 2018 USD PPPs","1995","1995","USD","US Dollar","0","Units","2018","2018",8058.50832663401,,
"LTU","Lithuania","USDPPP","In 2018 constant prices at 2018 USD PPPs","1996","1996","USD","US Dollar","0","Units","2018","2018",8968.89905925775,,
"LTU","Lithuania","USDPPP","In 2018 constant prices at 2018 USD PPPs","1997","1997","USD","US Dollar","0","Units","2018","2018",9925.88085346029,,
"LTU","Lithuania","USDPPP","In 2018 constant prices at 2018 USD PPPs","1998","1998","USD","US Dollar","0","Units","2018","2018",10839.2590979209,,
"LTU","Lithuania","USDPPP","In 2018 constant prices at 2018 USD PPPs","1999","1999","USD","US Dollar","0","Units","2018","2018",11311.4989961812,,
"LTU","Lithuania","USDPPP","In 2018 constant prices at 2018 USD PPPs","2000","2000","USD","US Dollar","0","Units","2018","2018",11359.1567505146,,
"LTU","Lithuania","USDPPP","In 2018 constant prices at 2018 USD PPPs","2001","2001","USD","US Dollar","0","Units","2018","2018",12012.4115368809,,
"LTU","Lithuania","USDPPP","In 2018 constant prices at 2018 USD PPPs","2002","2002","USD","US Dollar","0","Units","2018","2018",12829.2854578913,,
"LTU","Lithuania","USDPPP","In 2018 constant prices at 2018 USD PPPs","2003","2003","USD","US Dollar","0","Units","2018","2018",14208.3600116347,,
"LTU","Lithuania","USDPPP","In 2018 constant prices at 2018 USD PPPs","2004","2004","USD","US Dollar","0","Units","2018","2018",15709.2157010792,,
"LTU","Lithuania","USDPPP","In 2018 constant prices at 2018 USD PPPs","2005","2005","USD","US Dollar","0","Units","2018","2018",17353.8418757347,,
"LTU","Lithuania","USDPPP","In 2018 constant prices at 2018 USD PPPs","2006","2006","USD","US Dollar","0","Units","2018","2018",19869.7780985153,,
"LTU","Lithuania","USDPPP","In 2018 constant prices at 2018 USD PPPs","2007","2007","USD","US Dollar","0","Units","2018","2018",21165.7242527816,,
"LTU","Lithuania","USDPPP","In 2018 constant prices at 2018 USD PPPs","2008","2008","USD","US Dollar","0","Units","2018","2018",21493.5274247118,,
"LTU","Lithuania","USDPPP","In 2018 constant prices at 2018 USD PPPs","2009","2009","USD","US Dollar","0","Units","2018","2018",18767.8865773,,
"LTU","Lithuania","USDPPP","In 2018 constant prices at 2018 USD PPPs","2010","2010","USD","US Dollar","0","Units","2018","2018",18835.7138113218,,
"LTU","Lithuania","USDPPP","In 2018 constant prices at 2018 USD PPPs","2011","2011","USD","US Dollar","0","Units","2018","2018",19367.1817907655,,
"LTU","Lithuania","USDPPP","In 2018 constant prices at 2018 USD PPPs","2012","2012","USD","US Dollar","0","Units","2018","2018",19671.0999391467,,
"LTU","Lithuania","USDPPP","In 2018 constant prices at 2018 USD PPPs","2013","2013","USD","US Dollar","0","Units","2018","2018",20471.730643658,,
"LTU","Lithuania","USDPPP","In 2018 constant prices at 2018 USD PPPs","2014","2014","USD","US Dollar","0","Units","2018","2018",21367.7088495311,,
"LTU","Lithuania","USDPPP","In 2018 constant prices at 2018 USD PPPs","2015","2015","USD","US Dollar","0","Units","2018","2018",22741.6996394542,,
"LTU","Lithuania","USDPPP","In 2018 constant prices at 2018 USD PPPs","2016","2016","USD","US Dollar","0","Units","2018","2018",23933.4999319603,,
"LTU","Lithuania","USDPPP","In 2018 constant prices at 2018 USD PPPs","2017","2017","USD","US Dollar","0","Units","2018","2018",25207.1387454833,,
"LTU","Lithuania","USDPPP","In 2018 constant prices at 2018 USD PPPs","2018","2018","USD","US Dollar","0","Units","2018","2018",26429.2281878031,,
